12 , 650
5 , 300
4 , 250
36 , 1850
4 , 250
4 , 250
1 , 100
2 , 150
17 , 900
26 , 1350
2 , 150
4 , 250
4 , 250
3 , 200
3 , 200
3 , 200
4 , 250
3 , 200
3 , 200
2 , 150
10 , 550
1 , 100
3 , 200
5 , 300
4 , 250
13 , 700
4 , 250
3 , 200
3 , 200
4 , 250
5 , 300
2 , 150
6 , 350
3 , 200
2 , 150
4 , 250
4 , 250
3 , 200
2 , 150
4 , 250
5 , 300
4 , 250
4 , 250
5 , 300
4 , 250
28 , 1450
2 , 150
2 , 150
5 , 300
3 , 200
3 , 200
4 , 250
5 , 300
3 , 200
4 , 250
2 , 150
4 , 250
1 , 100
23 , 1200
29 , 1500
5 , 300
2 , 150
5 , 300
5 , 300
4 , 250
3 , 200
19 , 1000
2 , 150
3 , 200
2 , 150
5 , 300
3 , 200
3 , 200
3 , 200
3 , 200
4 , 250
2 , 150
3 , 200
25 , 1300
2 , 150
58 , 2950
4 , 250
5 , 300
1 , 100
4 , 250
5 , 300
2 , 150
1 , 100
2 , 150
2 , 150
1 , 100
3 , 200
3 , 200
3 , 200
5 , 300
6 , 350
3 , 200
3 , 200
5 , 300
3 , 200
3 , 200
3 , 200
3 , 200
5 , 300
5 , 300
3 , 200
4 , 250
10 , 550
2 , 150
4 , 250
4 , 250
3 , 200
3 , 200
4 , 250
3 , 200
3 , 200
2 , 150
4 , 250
5 , 300
5 , 300
3 , 200
1 , 100
4 , 250
3 , 200
5 , 300
3 , 200
2 , 150
2 , 150
1 , 100
3 , 200
28 , 1450
5 , 300
4 , 250
2 , 150
4 , 250
5 , 300
3 , 200
4 , 250
2 , 150
5 , 300
4 , 250
7 , 400
3 , 200
1 , 100
2 , 150
35 , 1800
2 , 150
5 , 300
3 , 200
5 , 300
4 , 250
4 , 250
3 , 200
4 , 250
5 , 300
1 , 100
3 , 200
13 , 700
8 , 450
2 , 150
3 , 200
3 , 200
4 , 250
3 , 200
4 , 250
4 , 250
3 , 200
5 , 300
3 , 200
3 , 200
2 , 150
4 , 250
5 , 300
4 , 250
4 , 250
7 , 400
4 , 250
5 , 300
5 , 300
20 , 1050
18 , 950
4 , 250
6 , 350
4 , 250
3 , 200
12 , 650
3 , 200
4 , 250
5 , 300
43 , 2200
1 , 100
6 , 350
2 , 150
5 , 300
5 , 300
1 , 100
4 , 250
5 , 300
5 , 300
23 , 1200
4 , 250
2 , 150
5 , 300
3 , 200
3 , 200
3 , 200
2 , 150
3 , 200
3 , 200
2 , 150
4 , 250
2 , 150
2 , 150
4 , 250
1 , 100
4 , 250
2 , 150
12 , 650
3 , 200
5 , 300
5 , 300
5 , 300
2 , 150
5 , 300
9 , 500
3 , 200
4 , 250
5 , 300
1 , 100
3 , 200
1 , 100
3 , 200
4 , 250
3 , 200
5 , 300
4 , 250
4 , 250
2 , 150
4 , 250
4 , 250
4 , 250
5 , 300
4 , 250
4 , 250
2 , 150
2 , 150
30 , 1550
2 , 150
3 , 200
16 , 850
28 , 1450
3 , 200
6 , 350
2 , 150
4 , 250
3 , 200
6 , 350
3 , 200
4 , 250
1 , 100
5 , 300
2 , 150
4 , 250
4 , 250
2 , 150
4 , 250
5 , 300
2 , 150
6 , 350
6 , 350
2 , 150
2 , 150
3 , 200
1 , 100
5 , 300
13 , 700
22 , 1150
2 , 150
4 , 250
28 , 1450
5 , 300
3 , 200
4 , 250
1 , 100
5 , 300
5 , 300
2 , 150
2 , 150
3 , 200
3 , 200
1 , 100
3 , 200
2 , 150
2 , 150
5 , 300
4 , 250
3 , 200
5 , 300
3 , 200
5 , 300
3 , 200
4 , 250
5 , 300
2 , 150
4 , 250
3 , 200
5 , 300
5 , 300
4 , 250
1 , 100
1 , 100
5 , 300
4 , 250
3 , 200
5 , 300
2 , 150
4 , 250
3 , 200
4 , 250
4 , 250
6 , 350
2 , 150
15 , 800
1 , 100
5 , 300
2 , 150
4 , 250
5 , 300
3 , 200
20 , 1050
4 , 250
4 , 250
2 , 150
5 , 300
25 , 1300
3 , 200
2 , 150
29 , 1500
4 , 250
4 , 250
5 , 300
1 , 100
4 , 250
2 , 150
4 , 250
6 , 350
5 , 300
1 , 100
1 , 100
1 , 100
2 , 150
4 , 250
3 , 200
1 , 100
4 , 250
9 , 500
24 , 1250
1 , 100
5 , 300
4 , 250
3 , 200
1 , 100
18 , 950
4 , 250
4 , 250
5 , 300
2 , 150
4 , 250
12 , 650
4 , 250
59 , 3000
3 , 200
4 , 250
6 , 350
3 , 200
3 , 200
4 , 250
1 , 100
1 , 100
6 , 350
1 , 100
2 , 150
2 , 150
22 , 1150
4 , 250
3 , 200
1 , 100
2 , 150
20 , 1050
17 , 900
2 , 150
4 , 250
22 , 1150
3 , 200
3 , 200
4 , 250
4 , 250
4 , 250
4 , 250
2 , 150
3 , 200
5 , 300
1 , 100
1 , 100
2 , 150
3 , 200
3 , 200
1 , 100
6 , 350
2 , 150
1 , 100
4 , 250
5 , 300
5 , 300
3 , 200
4 , 250
4 , 250
2 , 150
3 , 200
3 , 200
3 , 200
5 , 300
4 , 250
23 , 1200
29 , 1500
1 , 100
3 , 200
3 , 200
2 , 150
3 , 200
23 , 1200
4 , 250
4 , 250
21 , 1100
6 , 350
4 , 250
2 , 150
5 , 300
21 , 1100
4 , 250
5 , 300
4 , 250
2 , 150
1 , 100
5 , 300
4 , 250
4 , 250
23 , 1200
4 , 250
2 , 150
1 , 100
35 , 1800
2 , 150
5 , 300
2 , 150
27 , 1400
4 , 250
2 , 150
4 , 250
3 , 200
1 , 100
3 , 200
5 , 300
3 , 200
18 , 950
24 , 1250
5 , 300
5 , 300
4 , 250
4 , 250
2 , 150
5 , 300
4 , 250
4 , 250
4 , 250
2 , 150
1 , 100
4 , 250
4 , 250
2 , 150
1 , 100
37 , 1900
3 , 200
37 , 1900
28 , 1450
2 , 150
15 , 800
2 , 150
4 , 250
3 , 200
4 , 250
3 , 200
4 , 250
2 , 150
3 , 200
1 , 100
4 , 250
3 , 200
2 , 150
2 , 150
total gen: 2797 | total tests: 164800
