2,150
4,250
5,300
51,2600
1,100
2,150
5,300
2,150
6,350
3,200
31,1600
4,250
3,200
4,250
5,300
5,300
4,250
3,200
31,1600
3,200
3,200
1,100
3,200
10,550
5,300
3,200
2,150
4,250
26,1350
4,250
5,300
2,150
3,200
4,250
18,950
3,200
29,1500
5,300
4,250
3,200
1,100
4,250
3,200
4,250
35,1800
3,200
2,150
5,300
5,300
4,250
4,250
2,150
2,150
2,150
5,300
1,100
4,250
2,150
5,300
3,200
6,350
2,150
4,250
24,1250
4,250
2,150
1,100
4,250
4,250
4,250
25,1300
4,250
4,250
4,250
4,250
5,300
3,200
3,200
3,200
27,1400
3,200
4,250
16,850
4,250
5,300
1,100
1,100
4,250
3,200
29,1500
2,150
4,250
4,250
23,1200
5,300
3,200
5,300
2,150
2,150
1,100
4,250
3,200
4,250
4,250
4,250
19,1000
2,150
3,200
4,250
2,150
6,350
3,200
3,200
17,900
4,250
5,300
3,200
1,100
1,100
5,300
4,250
1,100
5,300
5,300
22,1150
1,100
12,650
4,250
3,200
5,300
4,250
2,150
6,350
3,200
2,150
5,300
3,200
1,100
1,100
3,200
2,150
4,250
4,250
3,200
5,300
5,300
4,250
5,300
3,200
4,250
3,200
4,250
17,900
4,250
5,300
3,200
2,150
4,250
6,350
2,150
4,250
30,1550
5,300
4,250
4,250
5,300
5,300
3,200
29,1500
5,300
2,150
4,250
54,2750
3,200
31,1600
2,150
1,100
4,250
3,200
3,200
3,200
4,250
4,250
37,1900
5,300
5,300
4,250
2,150
5,300
4,250
3,200
3,200
2,150
3,200
4,250
5,300
3,200
5,300
2,150
1,100
5,300
4,250
3,200
5,300
5,300
4,250
3,200
4,250
4,250
5,300
3,200
4,250
4,250
3,200
27,1400
4,250
2,150
5,300
2,150
3,200
4,250
5,300
4,250
4,250
5,300
6,350
25,1300
5,300
2,150
4,250
4,250
2,150
3,200
4,250
4,250
3,200
5,300
26,1350
3,200
3,200
3,200
26,1350
1,100
4,250
4,250
5,300
4,250
5,300
5,300
5,300
2,150
3,200
4,250
1,100
3,200
5,300
5,300
6,350
15,800
2,150
4,250
5,300
4,250
4,250
27,1400
2,150
5,300
20,1050
4,250
4,250
2,150
2,150
18,950
3,200
2,150
29,1500
6,350
4,250
7,400
25,1300
25,1300
6,350
20,1050
5,300
4,250
5,300
4,250
4,250
4,250
4,250
3,200
1,100
4,250
1,100
1,100
1,100
3,200
3,200
5,300
3,200
2,150
4,250
23,1200
3,200
5,300
3,200
2,150
3,200
5,300
4,250
3,200
3,200
1,100
4,250
4,250
4,250
2,150
5,300
3,200
4,250
4,250
5,300
5,300
5,300
3,200
4,250
2,150
4,250
5,300
36,1850
4,250
5,300
2,150
50,2550
2,150
4,250
5,300
3,200
26,1350
2,150
3,200
3,200
4,250
5,300
4,250
6,350
4,250
3,200
3,200
4,250
4,250
4,250
3,200
5,300
1,100
3,200
3,200
4,250
4,250
5,300
2,150
4,250
4,250
2,150
4,250
5,300
3,200
4,250
4,250
5,300
5,300
3,200
5,300
4,250
21,1100
2,150
4,250
4,250
5,300
5,300
6,350
3,200
28,1450
2,150
5,300
3,200
4,250
3,200
1,100
2,150
3,200
4,250
3,200
2,150
5,300
4,250
4,250
5,300
5,300
2,150
2,150
3,200
18,950
3,200
4,250
4,250
5,300
77,3900
5,300
4,250
3,200
3,200
3,200
4,250
3,200
2,150
4,250
4,250
5,300
2,150
6,350
1,100
5,300
5,300
6,350
2,150
3,200
5,300
3,200
4,250
3,200
3,200
2,150
4,250
2,150
2,150
3,200
4,250
3,200
4,250
3,200
2,150
3,200
5,300
5,300
2,150
16,850
1,100
4,250
5,300
5,300
3,200
6,350
5,300
4,250
4,250
35,1800
4,250
3,200
3,200
5,300
14,750
3,200
4,250
4,250
2,150
1,100
23,1200
3,200
1,100
5,300
3,200
1,100
4,250
3,200
3,200
1,100
22,1150
14,750
3,200
3,200
5,300
4,250
5,300
5,300
4,250
4,250
33,1700
2,150
42,2150
6,350
4,250
3,200
4,250
4,250
3,200
3,200
4,250
4,250
3,200
total gen: 2993 | total tests: 174600
