8000,15
16500,32
4000,7
20500,40
12000,23
25000,49
17000,33
19000,37
16500,32
14000,27
6500,12
13000,25
15500,30
19500,38
19500,38
8500,16
12500,24
7500,14
16500,32
22500,44
10500,20
15500,30
13500,26
6500,12
12000,23
11000,21
22500,44
14500,28
9500,18
10500,20
17500,34
19000,37
18000,35
16500,32
25000,49
14000,27
10500,20
15000,29
19000,37
19500,38
2000,3
21500,42
17000,33
18000,35
11500,22
17500,34
8500,16
24000,47
16000,31
20500,40
7500,14
11000,21
19000,37
12500,24
19500,38
13000,25
10500,20
33500,66
5500,10
19500,38
19000,37
21500,42
22500,44
23000,45
25500,50
22500,44
11000,21
19000,37
10500,20
18500,36
20000,39
12000,23
13000,25
13000,25
11500,22
8500,16
20500,40
6000,11
16500,32
18500,36
17000,33
6500,12
16000,31
15000,29
15500,30
4500,8
5000,9
13500,26
12500,24
18000,35
14500,28
3500,6
28000,55
18000,35
17500,34
13500,26
5500,10
32000,63
6500,12
6000,11
11000,21
12500,24
22500,44
18500,36
24000,47
9500,18
10500,20
4000,7
4500,8
4000,7
13000,25
14500,28
18000,35
18000,35
18000,35
12000,23
10000,19
19500,38
17000,33
11500,22
25500,50
22000,43
14500,28
8500,16
12000,23
13000,25
17500,34
24000,47
26000,51
9500,18
14000,27
3500,6
9500,18
13000,25
26000,51
5000,9
23000,45
11500,22
10500,20
21000,41
22500,44
6000,11
19000,37
5000,9
14000,27
9000,17
7500,14
10500,20
29500,58
14500,28
12500,24
6500,12
13500,26
20500,40
11000,21
14500,28
21000,41
25000,49
19500,38
6500,12
12500,24
15500,30
16500,32
20500,40
19000,37
10000,19
14500,28
4500,8
11500,22
15500,30
11500,22
15000,29
20500,40
18000,35
12000,23
19500,38
16000,31
5500,10
22500,44
14500,28
10500,20
19500,38
10500,20
8500,16
22000,43
23500,46
18500,36
7000,13
13500,26
20500,40
8000,15
15000,29
18000,35
7000,13
6500,12
17500,34
27000,53
7000,13
21000,41
22500,44
19000,37
20500,40
12000,23
20000,39
18500,36
13000,25
4000,7
10000,19
5000,9
19500,38
13000,25
12000,23
13500,26
11000,21
15500,30
15500,30
14000,27
10000,19
18500,36
10500,20
16000,31
17000,33
10500,20
16000,31
27500,54
22500,44
20500,40
7000,13
18000,35
5000,9
10500,20
7500,14
18500,36
20500,40
38000,75
7500,14
10000,19
13000,25
10500,20
6500,12
9500,18
6500,12
13500,26
24000,47
17000,33
14000,27
24500,48
16000,31
8000,15
15500,30
5500,10
15500,30
12500,24
13000,25
7000,13
11000,21
13500,26
20000,39
12000,23
28500,56
10000,19
32000,63
14000,27
9500,18
18500,36
11000,21
11500,22
20500,40
7500,14
12500,24
8500,16
15500,30
11500,22
4500,8
23500,46
6500,12
6000,11
9000,17
11000,21
5500,10
11000,21
19500,38
14500,28
12500,24
11500,22
21000,41
10500,20
14000,27
17000,33
22000,43
19000,37
15500,30
16500,32
9500,18
18000,35
10500,20
11000,21
20500,40
18000,35
11000,21
11500,22
8500,16
7000,13
18500,36
10500,20
10000,19
18500,36
19500,38
21000,41
8000,15
37500,74
13500,26
8500,16
5000,9
4500,8
11000,21
17500,34
7000,13
8000,15
16000,31
17500,34
8500,16
14500,28
13500,26
17000,33
24500,48
6500,12
15000,29
5000,9
18500,36
27000,53
11000,21
24000,47
14500,28
11000,21
6500,12
8500,16
3500,6
7500,14
11500,22
13500,26
16500,32
9000,17
12000,23
18500,36
11000,21
23000,45
22500,44
8000,15
9500,18
7500,14
22500,44
15000,29
30000,59
14500,28
5500,10
5000,9
12500,24
7500,14
14000,27
14000,27
5500,10
10500,20
24500,48
20000,39
21000,41
11000,21
8500,16
15000,29
11000,21
8000,15
26000,51
15500,30
17500,34
24500,48
28500,56
24500,48
21500,42
14000,27
11000,21
23000,45
18500,36
11000,21
11500,22
10500,20
12000,23
12500,24
26500,52
17000,33
16000,31
14000,27
21000,41
8500,16
19500,38
7000,13
12000,23
13500,26
7500,14
17500,34
9500,18
9000,17
31500,62
12500,24
11000,21
21500,42
8500,16
18000,35
9000,17
5000,9
15500,30
11500,22
18000,35
17000,33
8000,15
8500,16
7500,14
6500,12
20000,39
9500,18
16000,31
17500,34
33500,66
11500,22
17000,33
21000,41
22000,43
17000,33
17000,33
21000,41
13000,25
5000,9
17000,33
7000,13
4000,7
22500,44
11500,22
7500,14
23500,46
26000,51
10000,19
14500,28
13500,26
22500,44
18500,36
23500,46
12000,23
18000,35
3500,6
16500,32
16500,32
11500,22
5500,10
5500,10
20500,40
7000,13
8000,15
12000,23
13500,26
14500,28
7000,13
14000,27
28000,55
10000,19
13500,26
8000,15
6500,12
17000,33
6500,12
9500,18
20000,39
10000,19
16500,32
7000,13
14000,27
14500,28
19000,37
10000,19
13500,26
27500,54
9500,18
11000,21
7000,13
12500,24
27500,54
14000,27
20500,40
17500,34
9500,18
10000,19
14000,27
14000,27
16500,32
7500,14
9000,17
19000,37
16000,31
12500,24
31000,61
4500,8
20000,39
11500,22
15500,30
13500,26
10000,19
7000,13
25000,49
17500,34
23000,45
23500,46
22500,44
20500,40
15500,30
24500,48
7500,14
20000,39
12500,24
13500,26
18000,35
3500,6
7000,13
13500,26
20500,40
18500,36
7500,14
15000,29
12000,23
13500,26
17000,33
5500,10
14500,28
9000,17
6000,11
14000,27
21500,42
5500,10
8500,16
21000,41
4500,8
9500,18
17500,34
20000,39
25000,49
7000,13
9500,18
10000,19
13500,26
4000,7
11000,21
7000,13
16500,32
12500,24
22500,44
7000,13
13500,26
10500,20
19500,38
10000,19
19000,37
8500,16
24000,47
6500,12
22000,43
12500,24
11000,21
22500,44
16000,31
19000,37
13000,25
6500,12
18000,35
13000,25
13500,26
17000,33
12500,24
15500,30
7000,13
9500,18
19500,38
19500,38
27000,53
13500,26
23000,45
16500,32
7000,13
8500,16
6000,11
12500,24
8000,15
13000,25
24500,48
13000,25
12500,24
7000,13
21000,41
13500,26
9000,17
25500,50
11000,21
14000,27
20500,40
22000,43
27500,54
11500,22
20000,39
25500,50
22000,43
21000,41
11000,21
14500,28
2500,4
4500,8
5000,9
27500,54
20000,39
7500,14
10000,19
16500,32
8000,15
16000,31
16500,32
30500,60
22500,44
13500,26
4000,7
13500,26
10500,20
14000,27
22500,44
23000,45
8500,16
18500,36
13500,26
10000,19
23000,45
9000,17
4500,8
20000,39
17000,33
6500,12
4000,7
17500,34
8000,15
6000,11
6000,11
